record_id,student_id,semester,subject_code,subject_name,credits,marks_obtained,total_marks,pass_fail
187378,S07766,5,AI505,Professional Ethics,2,86,100,Pass
187379,S07766,6,AI601,Generative AI,4,30,100,F
187380,S07766,6,AI602,Time Series Analysis,3,39,100,F
187381,S07766,6,AI603,Recommender Systems,3,62,100,Pass
187382,S07766,6,AI604,Edge AI,3,51,100,Pass
187383,S07766,6,AI605,Elective I,3,79,100,Pass
187384,S07766,7,AI701,Advanced Deep Learning,4,62,100,Pass
187385,S07766,7,AI702,AI Product Development,3,59,100,Pass
187386,S07766,7,AI703,Research Methodology,3,97,100,Pass
187387,S07766,7,AI704,Elective II,3,86,100,Pass
187388,S07766,7,AI705,Mini Project,2,61,100,Pass
187389,S07766,8,AI801,Capstone Project,6,84,100,Pass
187390,S07766,8,AI802,Internship,4,92,100,Pass
187391,S07766,8,AI803,Elective III,3,77,100,Pass
187392,S07767,1,ME101,Engineering Maths I,4,73,100,Pass
187393,S07767,1,ME102,Engineering Physics,3,87,100,Pass
187394,S07767,1,ME103,Engineering Mechanics,4,79,100,Pass
187395,S07767,1,ME104,Engineering Drawing,2,79,100,Pass
187396,S07767,1,ME105,Environmental Science,2,61,100,Pass
187397,S07767,2,ME201,Engineering Maths II,4,90,100,Pass
187398,S07767,2,ME202,Thermodynamics,4,34,100,F
187399,S07767,2,ME203,Material Science,3,92,100,Pass
187400,S07767,2,ME204,Professional Communication,2,81,100,Pass
187401,S07767,2,ME205,Constitution of India,2,73,100,Pass
187402,S07768,1,AI101,Engineering Maths I,4,73,100,Pass
187403,S07768,1,AI102,Statistics & Probability,3,49,100,Pass
187404,S07768,1,AI103,Python Programming,3,28,100,F
187405,S07768,1,AI104,Engineering Drawing,2,62,100,Pass
187406,S07768,1,AI105,Environmental Science,2,66,100,Pass
187407,S07768,2,AI201,Engineering Maths II,4,79,100,Pass
187408,S07768,2,AI202,Linear Algebra,4,40,100,Pass
187409,S07768,2,AI203,Data Structures,3,20,100,F
187410,S07768,2,AI204,Professional Communication,2,93,100,Pass
187411,S07768,2,AI205,Constitution of India,2,73,100,Pass
187412,S07768,3,AI301,DBMS,4,51,100,Pass
187413,S07768,3,AI302,OOP with Python,3,65,100,Pass
187414,S07768,3,AI303,Probability & Random Processes,4,48,100,Pass
187415,S07768,3,AI304,Computer Vision Basics,3,70,100,Pass
187416,S07768,3,AI305,Software Engineering,3,58,100,Pass
187417,S07768,4,AI401,Machine Learning,4,83,100,Pass
187418,S07768,4,AI402,Deep Learning Fundamentals,4,51,100,Pass
187419,S07768,4,AI403,Natural Language Processing,3,62,100,Pass
187420,S07768,4,AI404,Big Data Technologies,3,71,100,Pass
187421,S07768,4,AI405,Web Technologies,3,19,100,F
187422,S07769,1,EC101,Engineering Maths I,4,32,100,F
187423,S07769,1,EC102,Engineering Physics,3,79,100,Pass
187424,S07769,1,EC103,Basic Electrical Engg,3,69,100,Pass
187425,S07769,1,EC104,Engineering Drawing,2,90,100,Pass
187426,S07769,1,EC105,Environmental Science,2,79,100,Pass
187427,S07769,2,EC201,Engineering Maths II,4,50,100,Pass
187428,S07769,2,EC202,Circuit Theory,4,82,100,Pass
187429,S07769,2,EC203,Electronic Devices,3,89,100,Pass
187430,S07769,2,EC204,Professional Communication,2,90,100,Pass
187431,S07769,2,EC205,Constitution of India,2,92,100,Pass
187432,S07769,3,EC301,Signals & Systems,4,53,100,Pass
187433,S07769,3,EC302,Analog Electronics,3,70,100,Pass
187434,S07769,3,EC303,Digital Electronics,3,89,100,Pass
187435,S07769,3,EC304,Electromagnetic Theory,4,60,100,Pass
187436,S07769,3,EC305,Network Analysis,3,62,100,Pass
187437,S07769,4,EC401,Communication Theory,4,47,100,Pass
187438,S07769,4,EC402,Microprocessors & Microcontrollers,4,83,100,Pass
187439,S07769,4,EC403,Digital Signal Processing,4,76,100,Pass
187440,S07769,4,EC404,Linear Integrated Circuits,3,90,100,Pass
187441,S07769,4,EC405,Control Systems,3,85,100,Pass
187442,S07770,1,CS101,Engineering Maths I,4,67,100,Pass
187443,S07770,1,CS102,Engineering Physics,3,62,100,Pass
187444,S07770,1,CS103,C Programming,3,52,100,Pass
187445,S07770,1,CS104,Engineering Drawing,2,69,100,Pass
187446,S07770,1,CS105,Environmental Science,2,89,100,Pass
187447,S07770,2,CS201,Engineering Maths II,4,73,100,Pass
187448,S07770,2,CS202,Data Structures,4,69,100,Pass
187449,S07770,2,CS203,Digital Electronics,3,50,100,Pass
187450,S07770,2,CS204,Professional Communication,2,92,100,Pass
187451,S07770,2,CS205,Constitution of India,2,70,100,Pass
187452,S07770,3,CS301,DBMS,4,77,100,Pass
187453,S07770,3,CS302,OOP with Java,3,61,100,Pass
187454,S07770,3,CS303,Computer Organization,3,45,100,Pass
187455,S07770,3,CS304,Discrete Mathematics,4,53,100,Pass
187456,S07770,3,CS305,Software Engineering,3,56,100,Pass
187457,S07770,4,CS401,Operating Systems,4,38,100,F
187458,S07770,4,CS402,Computer Networks,4,60,100,Pass
187459,S07770,4,CS403,Design & Analysis of Algorithms,4,45,100,Pass
187460,S07770,4,CS404,Microprocessors,3,61,100,Pass
187461,S07770,4,CS405,Web Technologies,3,33,100,F
187462,S07771,1,CS101,Engineering Maths I,4,38,100,F
187463,S07771,1,CS102,Engineering Physics,3,97,100,Pass
187464,S07771,1,CS103,C Programming,3,71,100,Pass
187465,S07771,1,CS104,Engineering Drawing,2,96,100,Pass
187466,S07771,1,CS105,Environmental Science,2,95,100,Pass
187467,S07771,2,CS201,Engineering Maths II,4,83,100,Pass
187468,S07771,2,CS202,Data Structures,4,89,100,Pass
187469,S07771,2,CS203,Digital Electronics,3,51,100,Pass
187470,S07771,2,CS204,Professional Communication,2,91,100,Pass
187471,S07771,2,CS205,Constitution of India,2,86,100,Pass
187472,S07771,3,CS301,DBMS,4,69,100,Pass
187473,S07771,3,CS302,OOP with Java,3,82,100,Pass
187474,S07771,3,CS303,Computer Organization,3,87,100,Pass
187475,S07771,3,CS304,Discrete Mathematics,4,84,100,Pass
187476,S07771,3,CS305,Software Engineering,3,100,100,Pass
187477,S07771,4,CS401,Operating Systems,4,92,100,Pass
187478,S07771,4,CS402,Computer Networks,4,94,100,Pass
187479,S07771,4,CS403,Design & Analysis of Algorithms,4,42,100,Pass
187480,S07771,4,CS404,Microprocessors,3,71,100,Pass
187481,S07771,4,CS405,Web Technologies,3,91,100,Pass
187482,S07771,5,CS501,Compiler Design,4,73,100,Pass
187483,S07771,5,CS502,Artificial Intelligence,3,62,100,Pass
187484,S07771,5,CS503,Information Security,3,56,100,Pass
187485,S07771,5,CS504,Cloud Computing,3,60,100,Pass
187486,S07771,5,CS505,Professional Ethics,2,94,100,Pass
187487,S07771,6,CS601,Machine Learning,4,75,100,Pass
187488,S07771,6,CS602,Big Data Analytics,3,90,100,Pass
187489,S07771,6,CS603,Distributed Systems,3,84,100,Pass
187490,S07771,6,CS604,Mobile Computing,3,92,100,Pass
187491,S07771,6,CS605,Elective I,3,51,100,Pass
187492,S07772,1,ME101,Engineering Maths I,4,80,100,Pass
187493,S07772,1,ME102,Engineering Physics,3,64,100,Pass
187494,S07772,1,ME103,Engineering Mechanics,4,16,100,F
187495,S07772,1,ME104,Engineering Drawing,2,81,100,Pass
187496,S07772,1,ME105,Environmental Science,2,65,100,Pass
187497,S07772,2,ME201,Engineering Maths II,4,56,100,Pass
187498,S07772,2,ME202,Thermodynamics,4,63,100,Pass
187499,S07772,2,ME203,Material Science,3,31,100,F
187500,S07772,2,ME204,Professional Communication,2,79,100,Pass
187501,S07772,2,ME205,Constitution of India,2,70,100,Pass
187502,S07772,3,ME301,Fluid Mechanics,4,72,100,Pass
187503,S07772,3,ME302,Manufacturing Processes,3,41,100,Pass
187504,S07772,3,ME303,Strength of Materials,4,58,100,Pass
187505,S07772,3,ME304,Kinematics of Machinery,3,55,100,Pass
187506,S07772,3,ME305,Metrology & Measurements,3,53,100,Pass
187507,S07772,4,ME401,Heat Transfer,4,40,100,Pass
187508,S07772,4,ME402,Machine Design I,4,70,100,Pass
187509,S07772,4,ME403,Dynamics of Machinery,3,63,100,Pass
187510,S07772,4,ME404,Applied Thermodynamics,3,30,100,F
187511,S07772,4,ME405,Manufacturing Technology,3,53,100,Pass
187512,S07773,1,EC101,Engineering Maths I,4,61,100,Pass
187513,S07773,1,EC102,Engineering Physics,3,58,100,Pass
187514,S07773,1,EC103,Basic Electrical Engg,3,47,100,Pass
187515,S07773,1,EC104,Engineering Drawing,2,91,100,Pass
187516,S07773,1,EC105,Environmental Science,2,91,100,Pass
187517,S07773,2,EC201,Engineering Maths II,4,67,100,Pass
187518,S07773,2,EC202,Circuit Theory,4,91,100,Pass
187519,S07773,2,EC203,Electronic Devices,3,69,100,Pass
187520,S07773,2,EC204,Professional Communication,2,79,100,Pass
187521,S07773,2,EC205,Constitution of India,2,69,100,Pass
187522,S07773,3,EC301,Signals & Systems,4,56,100,Pass
187523,S07773,3,EC302,Analog Electronics,3,20,100,F
187524,S07773,3,EC303,Digital Electronics,3,77,100,Pass
187525,S07773,3,EC304,Electromagnetic Theory,4,68,100,Pass
187526,S07773,3,EC305,Network Analysis,3,30,100,F
187527,S07773,4,EC401,Communication Theory,4,55,100,Pass
187528,S07773,4,EC402,Microprocessors & Microcontrollers,4,68,100,Pass
187529,S07773,4,EC403,Digital Signal Processing,4,56,100,Pass
187530,S07773,4,EC404,Linear Integrated Circuits,3,56,100,Pass
187531,S07773,4,EC405,Control Systems,3,53,100,Pass
187532,S07773,5,EC501,VLSI Design,4,63,100,Pass
187533,S07773,5,EC502,Digital Communication,3,78,100,Pass
187534,S07773,5,EC503,Wireless Communication,3,71,100,Pass
187535,S07773,5,EC504,Embedded Systems,3,79,100,Pass
187536,S07773,5,EC505,Professional Ethics,2,81,100,Pass
187537,S07773,6,EC601,RF & Microwave Engg,4,71,100,Pass
187538,S07773,6,EC602,Antenna Theory,3,40,100,Pass
187539,S07773,6,EC603,Optical Communication,3,47,100,Pass
187540,S07773,6,EC604,IoT & Sensors,3,89,100,Pass
187541,S07773,6,EC605,Elective I,3,60,100,Pass
187542,S07774,1,AI101,Engineering Maths I,4,47,100,Pass
187543,S07774,1,AI102,Statistics & Probability,3,93,100,Pass
187544,S07774,1,AI103,Python Programming,3,86,100,Pass
187545,S07774,1,AI104,Engineering Drawing,2,79,100,Pass
187546,S07774,1,AI105,Environmental Science,2,99,100,Pass
187547,S07774,2,AI201,Engineering Maths II,4,83,100,Pass
187548,S07774,2,AI202,Linear Algebra,4,83,100,Pass
187549,S07774,2,AI203,Data Structures,3,78,100,Pass
187550,S07774,2,AI204,Professional Communication,2,97,100,Pass
187551,S07774,2,AI205,Constitution of India,2,94,100,Pass
187552,S07774,3,AI301,DBMS,4,64,100,Pass
187553,S07774,3,AI302,OOP with Python,3,73,100,Pass
187554,S07774,3,AI303,Probability & Random Processes,4,83,100,Pass
187555,S07774,3,AI304,Computer Vision Basics,3,85,100,Pass
187556,S07774,3,AI305,Software Engineering,3,83,100,Pass
187557,S07774,4,AI401,Machine Learning,4,69,100,Pass
187558,S07774,4,AI402,Deep Learning Fundamentals,4,52,100,Pass
187559,S07774,4,AI403,Natural Language Processing,3,92,100,Pass
187560,S07774,4,AI404,Big Data Technologies,3,58,100,Pass
187561,S07774,4,AI405,Web Technologies,3,95,100,Pass
187562,S07775,1,CS101,Engineering Maths I,4,60,100,Pass
187563,S07775,1,CS102,Engineering Physics,3,84,100,Pass
187564,S07775,1,CS103,C Programming,3,90,100,Pass
187565,S07775,1,CS104,Engineering Drawing,2,79,100,Pass
187566,S07775,1,CS105,Environmental Science,2,76,100,Pass
187567,S07775,2,CS201,Engineering Maths II,4,57,100,Pass
187568,S07775,2,CS202,Data Structures,4,87,100,Pass
187569,S07775,2,CS203,Digital Electronics,3,93,100,Pass
187570,S07775,2,CS204,Professional Communication,2,97,100,Pass
187571,S07775,2,CS205,Constitution of India,2,75,100,Pass
187572,S07775,3,CS301,DBMS,4,59,100,Pass
187573,S07775,3,CS302,OOP with Java,3,70,100,Pass
187574,S07775,3,CS303,Computer Organization,3,66,100,Pass
187575,S07775,3,CS304,Discrete Mathematics,4,64,100,Pass
187576,S07775,3,CS305,Software Engineering,3,95,100,Pass
187577,S07775,4,CS401,Operating Systems,4,90,100,Pass
187578,S07775,4,CS402,Computer Networks,4,72,100,Pass
187579,S07775,4,CS403,Design & Analysis of Algorithms,4,86,100,Pass
187580,S07775,4,CS404,Microprocessors,3,79,100,Pass
187581,S07775,4,CS405,Web Technologies,3,73,100,Pass
187582,S07775,5,CS501,Compiler Design,4,79,100,Pass
187583,S07775,5,CS502,Artificial Intelligence,3,18,100,F
187584,S07775,5,CS503,Information Security,3,83,100,Pass
187585,S07775,5,CS504,Cloud Computing,3,86,100,Pass
187586,S07775,5,CS505,Professional Ethics,2,77,100,Pass
187587,S07775,6,CS601,Machine Learning,4,81,100,Pass
187588,S07775,6,CS602,Big Data Analytics,3,71,100,Pass
187589,S07775,6,CS603,Distributed Systems,3,70,100,Pass
187590,S07775,6,CS604,Mobile Computing,3,79,100,Pass
187591,S07775,6,CS605,Elective I,3,83,100,Pass
187592,S07775,7,CS701,Deep Learning,4,85,100,Pass
187593,S07775,7,CS702,DevOps,3,74,100,Pass
187594,S07775,7,CS703,Project Management,3,64,100,Pass
187595,S07775,7,CS704,Elective II,3,76,100,Pass
187596,S07775,7,CS705,Mini Project,2,92,100,Pass
187597,S07775,8,CS801,Capstone Project,6,79,100,Pass
187598,S07775,8,CS802,Internship,4,74,100,Pass
187599,S07775,8,CS803,Elective III,3,77,100,Pass
187600,S07776,1,ME101,Engineering Maths I,4,53,100,Pass
187601,S07776,1,ME102,Engineering Physics,3,68,100,Pass
187602,S07776,1,ME103,Engineering Mechanics,4,58,100,Pass
187603,S07776,1,ME104,Engineering Drawing,2,79,100,Pass
187604,S07776,1,ME105,Environmental Science,2,72,100,Pass
187605,S07776,2,ME201,Engineering Maths II,4,87,100,Pass
187606,S07776,2,ME202,Thermodynamics,4,60,100,Pass
187607,S07776,2,ME203,Material Science,3,57,100,Pass
187608,S07776,2,ME204,Professional Communication,2,87,100,Pass
187609,S07776,2,ME205,Constitution of India,2,85,100,Pass
187610,S07776,3,ME301,Fluid Mechanics,4,54,100,Pass
187611,S07776,3,ME302,Manufacturing Processes,3,73,100,Pass
187612,S07776,3,ME303,Strength of Materials,4,60,100,Pass
187613,S07776,3,ME304,Kinematics of Machinery,3,79,100,Pass
187614,S07776,3,ME305,Metrology & Measurements,3,86,100,Pass
187615,S07776,4,ME401,Heat Transfer,4,40,100,Pass
187616,S07776,4,ME402,Machine Design I,4,83,100,Pass
187617,S07776,4,ME403,Dynamics of Machinery,3,78,100,Pass
187618,S07776,4,ME404,Applied Thermodynamics,3,40,100,Pass
187619,S07776,4,ME405,Manufacturing Technology,3,94,100,Pass
187620,S07776,5,ME501,Machine Design II,4,21,100,F
187621,S07776,5,ME502,Industrial Engineering,3,79,100,Pass
187622,S07776,5,ME503,Finite Element Analysis,3,43,100,Pass
187623,S07776,5,ME504,Refrigeration & AC,3,71,100,Pass
187624,S07776,5,ME505,Professional Ethics,2,86,100,Pass
187625,S07776,6,ME601,CAD/CAM,4,63,100,Pass
187626,S07776,6,ME602,Robotics & Automation,3,55,100,Pass
187627,S07776,6,ME603,Power Plant Engineering,3,78,100,Pass
187628,S07776,6,ME604,Operations Research,3,84,100,Pass
187629,S07776,6,ME605,Elective I,3,63,100,Pass
187630,S07776,7,ME701,Advanced Manufacturing,4,65,100,Pass
187631,S07776,7,ME702,Product Design,3,70,100,Pass
187632,S07776,7,ME703,Project Management,3,87,100,Pass
187633,S07776,7,ME704,Elective II,3,69,100,Pass
187634,S07776,7,ME705,Mini Project,2,79,100,Pass
187635,S07776,8,ME801,Capstone Project,6,79,100,Pass
187636,S07776,8,ME802,Internship,4,94,100,Pass
187637,S07776,8,ME803,Elective III,3,61,100,Pass
187638,S07777,1,AI101,Engineering Maths I,4,50,100,Pass
187639,S07777,1,AI102,Statistics & Probability,3,77,100,Pass
187640,S07777,1,AI103,Python Programming,3,83,100,Pass
187641,S07777,1,AI104,Engineering Drawing,2,73,100,Pass
187642,S07777,1,AI105,Environmental Science,2,31,100,F
187643,S07777,2,AI201,Engineering Maths II,4,59,100,Pass
187644,S07777,2,AI202,Linear Algebra,4,56,100,Pass
187645,S07777,2,AI203,Data Structures,3,88,100,Pass
187646,S07777,2,AI204,Professional Communication,2,70,100,Pass
187647,S07777,2,AI205,Constitution of India,2,62,100,Pass
187648,S07777,3,AI301,DBMS,4,37,100,F
187649,S07777,3,AI302,OOP with Python,3,82,100,Pass
187650,S07777,3,AI303,Probability & Random Processes,4,25,100,F
187651,S07777,3,AI304,Computer Vision Basics,3,79,100,Pass
187652,S07777,3,AI305,Software Engineering,3,78,100,Pass
187653,S07777,4,AI401,Machine Learning,4,72,100,Pass
187654,S07777,4,AI402,Deep Learning Fundamentals,4,31,100,F
187655,S07777,4,AI403,Natural Language Processing,3,26,100,F
187656,S07777,4,AI404,Big Data Technologies,3,51,100,Pass
187657,S07777,4,AI405,Web Technologies,3,90,100,Pass
187658,S07778,1,CS101,Engineering Maths I,4,28,100,F
187659,S07778,1,CS102,Engineering Physics,3,79,100,Pass
187660,S07778,1,CS103,C Programming,3,79,100,Pass
187661,S07778,1,CS104,Engineering Drawing,2,87,100,Pass
187662,S07778,1,CS105,Environmental Science,2,87,100,Pass
187663,S07778,2,CS201,Engineering Maths II,4,79,100,Pass
187664,S07778,2,CS202,Data Structures,4,71,100,Pass
187665,S07778,2,CS203,Digital Electronics,3,90,100,Pass
187666,S07778,2,CS204,Professional Communication,2,98,100,Pass
187667,S07778,2,CS205,Constitution of India,2,79,100,Pass
187668,S07778,3,CS301,DBMS,4,50,100,Pass
187669,S07778,3,CS302,OOP with Java,3,63,100,Pass
187670,S07778,3,CS303,Computer Organization,3,61,100,Pass
187671,S07778,3,CS304,Discrete Mathematics,4,62,100,Pass
187672,S07778,3,CS305,Software Engineering,3,54,100,Pass
187673,S07778,4,CS401,Operating Systems,4,41,100,Pass
187674,S07778,4,CS402,Computer Networks,4,43,100,Pass
187675,S07778,4,CS403,Design & Analysis of Algorithms,4,32,100,F
187676,S07778,4,CS404,Microprocessors,3,96,100,Pass
187677,S07778,4,CS405,Web Technologies,3,89,100,Pass
187678,S07778,5,CS501,Compiler Design,4,85,100,Pass
187679,S07778,5,CS502,Artificial Intelligence,3,90,100,Pass
187680,S07778,5,CS503,Information Security,3,93,100,Pass
187681,S07778,5,CS504,Cloud Computing,3,89,100,Pass
187682,S07778,5,CS505,Professional Ethics,2,69,100,Pass
187683,S07778,6,CS601,Machine Learning,4,50,100,Pass
187684,S07778,6,CS602,Big Data Analytics,3,93,100,Pass
187685,S07778,6,CS603,Distributed Systems,3,74,100,Pass
187686,S07778,6,CS604,Mobile Computing,3,70,100,Pass
187687,S07778,6,CS605,Elective I,3,86,100,Pass
187688,S07779,1,AI101,Engineering Maths I,4,53,100,Pass
187689,S07779,1,AI102,Statistics & Probability,3,29,100,F
187690,S07779,1,AI103,Python Programming,3,77,100,Pass
187691,S07779,1,AI104,Engineering Drawing,2,87,100,Pass
187692,S07779,1,AI105,Environmental Science,2,90,100,Pass
187693,S07779,2,AI201,Engineering Maths II,4,59,100,Pass
187694,S07779,2,AI202,Linear Algebra,4,85,100,Pass
187695,S07779,2,AI203,Data Structures,3,90,100,Pass
187696,S07779,2,AI204,Professional Communication,2,93,100,Pass
187697,S07779,2,AI205,Constitution of India,2,93,100,Pass
187698,S07779,3,AI301,DBMS,4,73,100,Pass
187699,S07779,3,AI302,OOP with Python,3,79,100,Pass
187700,S07779,3,AI303,Probability & Random Processes,4,44,100,Pass
187701,S07779,3,AI304,Computer Vision Basics,3,86,100,Pass
187702,S07779,3,AI305,Software Engineering,3,90,100,Pass
187703,S07780,1,AI101,Engineering Maths I,4,28,100,F
187704,S07780,1,AI102,Statistics & Probability,3,45,100,Pass
187705,S07780,1,AI103,Python Programming,3,85,100,Pass
187706,S07780,1,AI104,Engineering Drawing,2,71,100,Pass
187707,S07780,1,AI105,Environmental Science,2,86,100,Pass
187708,S07780,2,AI201,Engineering Maths II,4,89,100,Pass
187709,S07780,2,AI202,Linear Algebra,4,50,100,Pass
187710,S07780,2,AI203,Data Structures,3,50,100,Pass
187711,S07780,2,AI204,Professional Communication,2,79,100,Pass
187712,S07780,2,AI205,Constitution of India,2,75,100,Pass
187713,S07780,3,AI301,DBMS,4,63,100,Pass
187714,S07780,3,AI302,OOP with Python,3,90,100,Pass
187715,S07780,3,AI303,Probability & Random Processes,4,52,100,Pass
187716,S07780,3,AI304,Computer Vision Basics,3,73,100,Pass
187717,S07780,3,AI305,Software Engineering,3,82,100,Pass
187718,S07780,4,AI401,Machine Learning,4,84,100,Pass
187719,S07780,4,AI402,Deep Learning Fundamentals,4,68,100,Pass
187720,S07780,4,AI403,Natural Language Processing,3,63,100,Pass
187721,S07780,4,AI404,Big Data Technologies,3,88,100,Pass
187722,S07780,4,AI405,Web Technologies,3,91,100,Pass
187723,S07780,5,AI501,Reinforcement Learning,4,66,100,Pass
187724,S07780,5,AI502,Computer Vision,3,61,100,Pass
187725,S07780,5,AI503,AI Ethics & Fairness,2,92,100,Pass
187726,S07780,5,AI504,Cloud & MLOps,3,82,100,Pass
187727,S07780,5,AI505,Professional Ethics,2,89,100,Pass
187728,S07780,6,AI601,Generative AI,4,61,100,Pass
187729,S07780,6,AI602,Time Series Analysis,3,63,100,Pass
187730,S07780,6,AI603,Recommender Systems,3,77,100,Pass
187731,S07780,6,AI604,Edge AI,3,88,100,Pass
187732,S07780,6,AI605,Elective I,3,89,100,Pass
187733,S07781,1,AI101,Engineering Maths I,4,36,100,F
187734,S07781,1,AI102,Statistics & Probability,3,54,100,Pass
187735,S07781,1,AI103,Python Programming,3,84,100,Pass
187736,S07781,1,AI104,Engineering Drawing,2,89,100,Pass
187737,S07781,1,AI105,Environmental Science,2,91,100,Pass
187738,S07781,2,AI201,Engineering Maths II,4,74,100,Pass
187739,S07781,2,AI202,Linear Algebra,4,58,100,Pass
187740,S07781,2,AI203,Data Structures,3,63,100,Pass
187741,S07781,2,AI204,Professional Communication,2,79,100,Pass
187742,S07781,2,AI205,Constitution of India,2,91,100,Pass
187743,S07781,3,AI301,DBMS,4,79,100,Pass
187744,S07781,3,AI302,OOP with Python,3,78,100,Pass
187745,S07781,3,AI303,Probability & Random Processes,4,70,100,Pass
187746,S07781,3,AI304,Computer Vision Basics,3,78,100,Pass
187747,S07781,3,AI305,Software Engineering,3,77,100,Pass
187748,S07781,4,AI401,Machine Learning,4,61,100,Pass
187749,S07781,4,AI402,Deep Learning Fundamentals,4,69,100,Pass
187750,S07781,4,AI403,Natural Language Processing,3,68,100,Pass
187751,S07781,4,AI404,Big Data Technologies,3,76,100,Pass
187752,S07781,4,AI405,Web Technologies,3,91,100,Pass
187753,S07782,1,EC101,Engineering Maths I,4,61,100,Pass
187754,S07782,1,EC102,Engineering Physics,3,83,100,Pass
187755,S07782,1,EC103,Basic Electrical Engg,3,72,100,Pass
187756,S07782,1,EC104,Engineering Drawing,2,79,100,Pass
187757,S07782,1,EC105,Environmental Science,2,87,100,Pass
187758,S07782,2,EC201,Engineering Maths II,4,39,100,F
187759,S07782,2,EC202,Circuit Theory,4,81,100,Pass
187760,S07782,2,EC203,Electronic Devices,3,49,100,Pass
187761,S07782,2,EC204,Professional Communication,2,73,100,Pass
187762,S07782,2,EC205,Constitution of India,2,28,100,F
187763,S07783,1,CS101,Engineering Maths I,4,72,100,Pass
187764,S07783,1,CS102,Engineering Physics,3,32,100,F
187765,S07783,1,CS103,C Programming,3,85,100,Pass
187766,S07783,1,CS104,Engineering Drawing,2,75,100,Pass
187767,S07783,1,CS105,Environmental Science,2,85,100,Pass
187768,S07783,2,CS201,Engineering Maths II,4,54,100,Pass
187769,S07783,2,CS202,Data Structures,4,90,100,Pass
187770,S07783,2,CS203,Digital Electronics,3,44,100,Pass
187771,S07783,2,CS204,Professional Communication,2,68,100,Pass
187772,S07783,2,CS205,Constitution of India,2,69,100,Pass
187773,S07783,3,CS301,DBMS,4,93,100,Pass
187774,S07783,3,CS302,OOP with Java,3,91,100,Pass
187775,S07783,3,CS303,Computer Organization,3,67,100,Pass
187776,S07783,3,CS304,Discrete Mathematics,4,20,100,F
187777,S07783,3,CS305,Software Engineering,3,33,100,F
187778,S07783,4,CS401,Operating Systems,4,86,100,Pass
187779,S07783,4,CS402,Computer Networks,4,85,100,Pass
187780,S07783,4,CS403,Design & Analysis of Algorithms,4,55,100,Pass
187781,S07783,4,CS404,Microprocessors,3,84,100,Pass
187782,S07783,4,CS405,Web Technologies,3,73,100,Pass
187783,S07783,5,CS501,Compiler Design,4,62,100,Pass
187784,S07783,5,CS502,Artificial Intelligence,3,68,100,Pass
187785,S07783,5,CS503,Information Security,3,84,100,Pass
187786,S07783,5,CS504,Cloud Computing,3,68,100,Pass
187787,S07783,5,CS505,Professional Ethics,2,75,100,Pass
187788,S07783,6,CS601,Machine Learning,4,65,100,Pass
187789,S07783,6,CS602,Big Data Analytics,3,84,100,Pass
187790,S07783,6,CS603,Distributed Systems,3,70,100,Pass
187791,S07783,6,CS604,Mobile Computing,3,76,100,Pass
187792,S07783,6,CS605,Elective I,3,89,100,Pass
187793,S07784,1,EC101,Engineering Maths I,4,85,100,Pass
187794,S07784,1,EC102,Engineering Physics,3,86,100,Pass
187795,S07784,1,EC103,Basic Electrical Engg,3,59,100,Pass
187796,S07784,1,EC104,Engineering Drawing,2,78,100,Pass
187797,S07784,1,EC105,Environmental Science,2,79,100,Pass
187798,S07784,2,EC201,Engineering Maths II,4,80,100,Pass
187799,S07784,2,EC202,Circuit Theory,4,31,100,F
187800,S07784,2,EC203,Electronic Devices,3,58,100,Pass
187801,S07784,2,EC204,Professional Communication,2,32,100,F
187802,S07784,2,EC205,Constitution of India,2,32,100,F
187803,S07784,3,EC301,Signals & Systems,4,84,100,Pass
187804,S07784,3,EC302,Analog Electronics,3,88,100,Pass
187805,S07784,3,EC303,Digital Electronics,3,85,100,Pass
187806,S07784,3,EC304,Electromagnetic Theory,4,49,100,Pass
187807,S07784,3,EC305,Network Analysis,3,61,100,Pass
187808,S07784,4,EC401,Communication Theory,4,67,100,Pass
187809,S07784,4,EC402,Microprocessors & Microcontrollers,4,84,100,Pass
187810,S07784,4,EC403,Digital Signal Processing,4,76,100,Pass
187811,S07784,4,EC404,Linear Integrated Circuits,3,88,100,Pass
187812,S07784,4,EC405,Control Systems,3,61,100,Pass
187813,S07784,5,EC501,VLSI Design,4,55,100,Pass
187814,S07784,5,EC502,Digital Communication,3,81,100,Pass
187815,S07784,5,EC503,Wireless Communication,3,77,100,Pass
187816,S07784,5,EC504,Embedded Systems,3,73,100,Pass
187817,S07784,5,EC505,Professional Ethics,2,25,100,F
187818,S07784,6,EC601,RF & Microwave Engg,4,82,100,Pass
187819,S07784,6,EC602,Antenna Theory,3,64,100,Pass
187820,S07784,6,EC603,Optical Communication,3,69,100,Pass
187821,S07784,6,EC604,IoT & Sensors,3,92,100,Pass
187822,S07784,6,EC605,Elective I,3,83,100,Pass
187823,S07784,7,EC701,5G & Advanced Comm,4,85,100,Pass
187824,S07784,7,EC702,Image Processing,3,90,100,Pass
187825,S07784,7,EC703,Project Management,3,94,100,Pass
187826,S07784,7,EC704,Elective II,3,81,100,Pass
187827,S07784,7,EC705,Mini Project,2,96,100,Pass
187828,S07784,8,EC801,Capstone Project,6,90,100,Pass
187829,S07784,8,EC802,Internship,4,91,100,Pass
187830,S07784,8,EC803,Elective III,3,85,100,Pass
187831,S07785,1,AI101,Engineering Maths I,4,22,100,F
